PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-17,18:05:42.30,1,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.54336,-0.456347,-0.462358,2073.913364,221.971537,1:30,6.37256,1.04047,5.31017,-19.32981,13.64103,11.23379,4.33338,1.54263,84.49543,-4.082149,1.532436,0.413272,,,,,,,,,,,,-5.72177,7.29646,-1.00681,50,6.3176,0.54477,-135.60202,-1.77237,-10.53767,32.66862,-18.73637,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,93c6cf40-3aa9-11f1-b14e-4d2d18e9346c,91.20483,,,9.04794,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:05:42.30,2026-04-17T18:05:42.3080000-04:00,2026-04-17T22:05:42.3080000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,35e91198-3f2a-4340-b9df-2b0e4ef8bfac,55.18458,-136.84536,16.33431,6.37148,-1.05927,-9.36819,-1.03517,0.94583,-5.26884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-04-17,18:05:59.95,1,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.92359,-4.701311,-2.058884,1991.128701,231.141288,1:45,6.25082,0.91336,5.82483,-22.50147,10.21615,11.34414,-0.0075,-0.05615,85.16349,-8.857291,-0.023152,0.411682,,,,,,,,,,,,-6.46973,6.8939,-0.75216,50,5.85229,4.35206,-134.48917,-11.84788,-11.80956,30.08513,-19.5902,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,9e509040-3aa9-11f1-b14e-4d2d18e9346c,91.55711,,,7.7601,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:05:59.95,2026-04-17T18:05:59.9530000-04:00,2026-04-17T22:05:59.9530000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,f3f58c72-9878-4807-a790-f8db4db6abb0,54.67516,-135.53096,15.04257,6.25081,-11.16951,-9.7951,-0.90994,4.761,-5.90478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-17,18:06:19.37,1,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,2,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.42676,-2.467786,-1.117481,1934.864717,231.961835,1:45,6.26707,1.16878,5.63198,-23.10363,10.38548,11.74162,2.03744,1.10449,83.6222,-6.771492,0.981816,0.416508,,,,,,,,,,,,-6.32918,6.39981,-1.08147,50,6.04242,2.08216,-133.93156,-6.59167,-11.33476,32.71541,-20.71277,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,a9e1d630-3aa9-11f1-b14e-4d2d18e9346c,90.49633,,,8.80456,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:06:19.37,2026-04-17T18:06:19.3730000-04:00,2026-04-17T22:06:19.3730000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,123a4d42-e583-4445-af02-9e2968ddc074,54.86503,-135.11471,16.3577,6.26726,-5.84259,-10.35638,-1.16418,2.49208,-5.66738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-04-17,18:06:37.63,1,4,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,2,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.35385,-2.927167,-2.245508,1959.842702,224.903867,1:30,6.16291,1.04494,5.64691,-22.03611,11.47375,10.25197,1.59179,-0.19629,83.71021,-7.035537,-0.413581,0.416637,,,,,,,,,,,,-5.92981,7.0817,-0.86119,50,5.90047,4.78548,-133.73539,-7.61251,-10.61328,31.99814,-19.49907,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,b4c3f060-3aa9-11f1-b14e-4d2d18e9346c,90.46831,,,8.64364,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:06:37.63,2026-04-17T18:06:37.6310000-04:00,2026-04-17T22:06:37.6310000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,de7a0ad9-0213-4eab-b8da-3dfc2d3cd712,54.85058,-134.89097,15.99907,6.16267,-6.90832,-9.74954,-1.04094,5.16876,-5.30664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-04-17,18:06:56.52,1,5,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,2,2,Sinker,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.04,-3.77608,-1.752818,1989.359896,206.942074,1:00,6.27339,0.80986,5.6509,-19.82143,12.36442,5.72965,1.09298,-0.34799,85.71518,-7.465134,-0.728592,0.408323,,,,,,,,,,,,-3.44839,7.72556,-0.66509,50,5.94039,3.90901,-136.17296,-9.68655,-6.43378,31.67759,-17.76018,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,c006ef40-3aa9-11f1-b14e-4d2d18e9346c,92.31035,,,8.32483,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:06:56.52,2026-04-17T18:06:56.5230000-04:00,2026-04-17T22:06:56.5230000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,8b42792e-ed9d-4389-98b0-fee9e81dad3a,54.84724,-137.29593,15.8388,6.27262,-9.05695,-8.88009,-0.8077,4.13709,-3.21689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-17,18:07:18.48,1,6,"McMullen, Cooper",831812,Right,KEN_OWL,"Lunsford, Colby",1000072729,Right,LOU_BUL,Undefined,1,Top,0,2,2,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,93.55041,-1.039023,-2.022184,1809.75754,235.035573,1:45,6.21141,0.83241,5.98291,-24.58608,7.38465,9.05107,3.19882,-0.28844,85.17631,-5.627411,-0.394835,0.406956,98.17101,20.160828,-1.139173,1710.23871,109.95228,35.74145,3.23962,327.48544,316.19311,5.592889,3.63381,-5.28583,4.40213,-0.67786,50,6.11571,4.4066,-135.8131,-3.32064,-9.81173,31.45974,-24.00269,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,cd1f4a60-3aa9-11f1-b14e-4d2d18e9346c,92.6204,43.70354,,8.37411,,,,1.99675,3.28515,0.29136,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:07:18.48,2026-04-17T18:07:18.4860000-04:00,2026-04-17T22:07:18.4860000Z,LineDrive,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,d6247093-32ce-4b2e-ae20-d33740421f8c,54.51597,-136.85518,15.72987,6.21253,-2.52557,-12.00134,-0.82921,4.7316,-4.90587,223.86807,1.99636,135.14745,-23.83678,5.639,-1.33069,0.3381,-0.08152,0.01311,-0.00089,3.28554,49.61315,-15.91236,0.0383,0.43977,-0.19775,0.05286,-0.00695,0.00032,0.2914,-2.68798,8.96984,-3.61409,1.08749,-0.26812,0.05255,-0.00664,0.00037,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2026-04-17,18:07:50.50,2,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Hawsey, Trey",1000077439,Left,LOU_BUL,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.24832,-0.51837,-1.411609,1790.43881,260.905485,2:45,5.98359,1.30078,6.18054,-36.41057,2.72772,8.9489,2.47054,0.74273,76.88532,-7.283291,0.205359,0.450269,,,,,,,,,,,,-5.05555,1.95693,-1.19859,50,5.92616,2.67141,-122.38083,-2.26518,-7.61026,25.82644,-29.22822,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,e03d16e0-3aa9-11f1-b14e-4d2d18e9346c,83.71089,,,7.363,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:07:50.50,2026-04-17T18:07:50.5060000-04:00,2026-04-17T22:07:50.5060000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,f76141cb-f15e-4e37-9a88-ccf74eb79ea5,54.31754,-123.28861,12.91322,5.98773,-1.23783,-14.61411,-1.29719,2.93891,-3.80513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-17,18:08:06.50,2,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Hawsey, Trey",1000077439,Left,LOU_BUL,Undefined,1,Top,1,0,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,94.51599,-3.352367,-1.288421,1835.650614,236.35929,2:00,6.30739,0.89548,5.52991,-21.73934,10.56564,14.08312,1.35764,0.86447,85.28391,-7.395405,1.225011,0.409078,53.83804,-54.638961,-8.296523,,,,,3.63749,3.63749,-15.882755,0.02307,-7.56217,6.78166,-0.79333,50,6.00166,2.41739,-136.78021,-8.80722,-14.07811,35.04377,-19.54893,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,e9bc45b0-3aa9-11f1-b14e-4d2d18e9346c,92.13997,1.49117,,9.23208,,,,2.4515,1.49117,-0.84278,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:08:06.50,2026-04-17T18:08:06.5050000-04:00,2026-04-17T22:08:06.5050000Z,GroundBall,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,bc634100-b119-4cba-bebc-61c539944931,54.96697,-138.04691,17.52188,6.30724,-8.1006,-9.77447,-0.8899,2.92626,-7.03906,,2.45087,45.38892,,,,,,,,1.49207,-64.63694,,,,,,,,-0.84268,-6.61871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
9,2026-04-17,18:08:38.00,3,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Coates, Colton",813832,Left,LOU_BUL,Undefined,1,Top,2,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.6418,-4.37703,-2.027943,1964.90662,213.677233,1:00,6.20229,0.84972,5.88186,-18.00773,13.83316,8.43351,0.62645,-0.33151,85.4932,-7.769765,-0.514229,0.406129,,,,,,,,,,,,-4.99992,8.85319,-0.69099,50,5.83793,4.4701,-136.84491,-11.06716,-9.32864,34.72929,-15.65615,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,fc8366b0-3aa9-11f1-b14e-4d2d18e9346c,92.80904,,,9.14861,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:08:38.00,2026-04-17T18:08:38.0030000-04:00,2026-04-17T22:08:38.0030000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,0711f1ca-7c37-46d6-98c7-ab8759a41e8a,54.6152,-138.01121,17.36465,6.20077,-10.54138,-7.82808,-0.84636,4.78338,-4.66432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-17,18:08:57.69,3,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Coates, Colton",813832,Left,LOU_BUL,Undefined,1,Top,2,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.35322,-3.492212,-1.392287,1894.525987,231.001597,1:45,6.20469,1.04697,5.78253,-21.92548,10.25052,11.43131,1.12349,0.70397,85.89182,-7.548413,0.657545,0.408261,,,,,,,,,,,,-6.22701,6.47764,-0.9392,50,5.90315,2.78728,-135.40345,-9.039,-11.59655,28.70355,-20.11073,KEN_OWL,LOU_BUL,KennesawState,D1,CUSA,20260417-KennesawState-1,08409ea0-3aaa-11f1-b14e-4d2d18e9346c,92.32446,,,7.4614,,,,,,,99e09690-2466-4d25-b1df-2bf08353bffa,2026-04-17,22:08:57.69,2026-04-17T18:08:57.6900000-04:00,2026-04-17T22:08:57.6900000Z,,v3,471506,3374,,"McGee, James",10071772,Right,KEN_OWL,5f9eb36f-bec2-49ce-87dd-53f5a7bb7c39,54.71658,-136.39963,14.35178,6.20474,-8.34104,-10.05536,-1.04291,3.18974,-5.79827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
