PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,4/24/26,57:50.7,1,1,"Bayer, Ty",815351,Right,KEN_OWL,"Bayer, Ty",815351,Left,WES_HIL,Undefined,2,Bottom,0,0,0,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.70557,-0.972793,-2.930379,951.574128,198.115981,12:30,5.57254,3.05713,5.55327,-23.04052,16.95548,5.07925,2.74221,0.73978,76.52349,-5.309597,-2.026296,0.455176,,,,,,,,,,,,-3.46311,9.27276,-2.80682,50,5.47344,6.05919,-122.63659,-2.79821,-5.21134,26.9446,-18.22022,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,055cd0a0-4031-11f1-a7bc-f5053a4bf026,82.80843,,,8.18207,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,57:50.7,2026-04-24T18:57:50.7208704-04:00,2026-04-24T22:57:50.7208704Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,d9557018-775d-46c4-99a1-fe145e054f4d,54.94328,-123.71792,13.4723,5.57106,-2.067,-9.11011,-3.05418,6.26833,-2.60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,4/24/26,58:10.1,1,2,"Bayer, Ty",815351,Right,KEN_OWL,"Haller, Austin",1000122956,Left,WES_HIL,Undefined,2,Bottom,0,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.7065,-1.477117,-2.632871,2090.842739,241.185233,2:00,5.66805,2.93583,5.5827,-24.03584,10.50989,17.01635,2.2838,1.89325,82.61431,-5.944156,0.402608,0.423027,,,,,,,,,,,,-9.31993,6.09225,-2.72045,50,5.52539,5.27341,-131.51099,-4.24629,-16.25502,28.96034,-21.54844,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,10d75a40-4031-11f1-a7bc-f5053a4bf026,89.10168,,,8.09219,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,58:10.1,2026-04-24T18:58:10.0868096-04:00,2026-04-24T22:58:10.0868096Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,97171756-3710-4f8c-a980-4472c808947d,54.91711,-132.58938,14.48017,5.66857,-3.44389,-10.77422,-2.92808,5.87869,-8.12751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,4/24/26,58:28.1,1,3,"Bayer, Ty",815351,Right,KEN_OWL,"Haller, Austin",1000122956,Left,WES_HIL,Undefined,2,Bottom,0,1,1,ChangeUp,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.64891,-1.390478,-3.305075,945.659789,207.668508,1:00,5.60492,3.01069,5.42928,-26.59592,13.20009,6.25115,2.08386,0.43267,77.47764,-6.30997,-2.195068,0.454037,79.873,14.223416,-48.70162,2660.844974,70.06196,15.64832,-84.80105,187.84395,166.33532,-52.003794,2.053114,-4.08378,7.41386,-2.72191,50,5.46318,6.82279,-122.6712,-3.87555,-6.22176,24.30349,-20.87878,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,1baddbb0-4031-11f1-a7bc-f5053a4bf026,83.01625,15.86199,,7.17127,,,,1.37657,2.11393,-0.27299,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,58:28.1,2026-04-24T18:58:28.0851968-04:00,2026-04-24T22:58:28.0851968Z,LineDrive,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,863a1f6f-53f0-4e7a-83e5-14526bd22d34,55.07137,-123.67185,12.15175,5.60506,-3.0159,-10.43939,-3.0081,7.07896,-3.11088,,1.37657,74.94553,-14.14749,3.4856,-1.08977,0.59496,-0.29977,0.08511,-0.00987,2.11393,28.78252,-15.57444,0.43617,0.32898,-0.42265,0.25136,-0.07354,0.00863,-0.27299,-85.31228,8.83579,-1.47318,0.14619,0.06031,-0.04784,0.01456,-0.00175,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
4,4/24/26,59:29.2,1,4,"Bayer, Ty",815351,Right,KEN_OWL,"Haller, Austin",1000122956,Left,WES_HIL,Undefined,2,Bottom,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.68645,-3.211561,-3.699682,2226.674391,226.31865,1:30,6.01121,2.40591,5.75148,-15.47595,16.95521,16.78473,1.72231,0.35555,85.78986,-6.118474,-0.702033,0.409876,,,,,,,,,,,,-9.28363,9.64209,-2.10778,50,5.73395,7.91139,-134.34543,-8.03554,-17.23012,24.8738,-14.27865,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,3ff6f380-4031-11f1-a7bc-f5053a4bf026,91.96053,,,6.8966,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,59:29.2,2026-04-24T18:59:29.1913216-04:00,2026-04-24T22:59:29.1913216Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,54ca885a-c4ba-4b53-8f2e-6d16107c32f3,54.7491,-135.22185,12.4369,6.00822,-7.53243,-7.13932,-2.39723,8.51849,-8.61506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,4/24/26,59:54.0,1,5,"Bayer, Ty",815351,Right,KEN_OWL,"Haller, Austin",1000122956,Left,WES_HIL,Undefined,2,Bottom,0,1,2,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,82.33051,0.501003,-2.893377,2338.50894,342.858052,5:30,5.64539,2.92563,5.47061,-45.51325,-3.97331,1.58465,2.3221,0.34756,76.33062,-7.760087,-2.611372,0.463879,100.11616,-4.041418,-0.665416,,,,,29.35765,28.8034,-1.386259,0.191686,-1.5385,-1.86583,-2.67214,50,5.65772,5.98134,-119.58259,-0.56022,-2.24789,21.11029,-34.9002,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,4ec19280-4031-11f1-a7bc-f5053a4bf026,81.25495,2.3918,,5.99988,,,,2.06607,2.3918,-0.36938,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,59:54.0,2026-04-24T18:59:53.9671552-04:00,2026-04-24T22:59:53.9671552Z,GroundBall,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,f0f326b5-426f-464c-a399-d0b7ea2df488,55.03387,-120.46795,10.55514,5.65052,0.9035,-17.4501,-2.92498,6.07562,-1.12394,168.265967,2.06743,146.3675,-21.12964,,,,,,,2.39191,-10.35587,-11.07533,,,,,,,-0.36934,-1.70405,-0.38907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,4/24/26,00:39.4,2,1,"Bayer, Ty",815351,Right,KEN_OWL,"Robbins, Hayden",839273,Right,WES_HIL,Undefined,2,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,Bunt,Single,0,0,,93.32331,-2.59418,-4.395257,2211.412527,232.506451,1:45,5.81942,2.51947,5.74371,-19.5993,12.96768,15.4765,1.76191,-0.29131,84.97583,-6.26712,-1.634914,0.410734,,,,,,,,,,,,-9.22579,7.6854,-2.1632,50,5.59103,9.69819,-135.0386,-6.80261,-16.96729,30.50883,-18.03977,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,6a0873b0-4031-11f1-a7bc-f5053a4bf026,91.76858,,,8.34748,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,00:39.4,2026-04-24T19:00:39.3860096-04:00,2026-04-24T23:00:39.3860096Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,15a85738-f92b-4263-8995-878dc6564fe6,54.7584,-136.10941,15.25442,5.81868,-6.16945,-9.01989,-2.51404,10.29371,-8.48365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,4/24/26,01:28.9,3,1,"Bayer, Ty",815351,Right,KEN_OWL,"Arroyos, Lane",821362,Left,WES_HIL,Undefined,2,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,2,0,,90.22372,-2.225104,-4.121098,2156.016462,240.613388,2:00,5.72496,2.74523,5.77097,-24.8745,10.32485,16.00572,1.57493,0.2372,81.28469,-6.875321,-1.261854,0.427011,97.36306,-18.366173,3.398858,,,,,7.49709,7.49709,0.328192,0.037589,-9.54796,6.35902,-2.41392,50,5.52555,8.70731,-130.4634,-5.92495,-16.17684,31.79306,-21.40014,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,878324d0-4031-11f1-a7bc-f5053a4bf026,88.27048,1.69334,,8.93903,,,,2.40553,1.69334,-0.25944,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,01:28.9,2026-04-24T19:01:28.9082368-04:00,2026-04-24T23:01:28.9082368Z,GroundBall,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,5f5061f5-3d6d-42bd-8ebf-a1ea37cc1807,54.72916,-131.61082,15.89653,5.72544,-5.15261,-10.70007,-2.7387,9.29114,-8.08842,,2.40455,135.44885,,,,,,,,1.69366,-45.04828,,,,,,,,-0.2595,8.04444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
8,4/24/26,02:11.1,4,1,"Bayer, Ty",815351,Right,KEN_OWL,"Ross, Camden",833393,Right,WES_HIL,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.6254,-3.304385,-4.316019,2282.90524,224.716916,1:30,5.87254,2.52266,5.85876,-15.96273,17.5406,16.06875,1.46008,-0.15587,82.94436,-6.373532,-1.443995,0.416596,,,,,,,,,,,,-9.60079,10.42426,-2.18089,50,5.59418,9.35673,-133.70077,-8.20109,-17.0241,34.30936,-13.68976,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,a0898be0-4031-11f1-a7bc-f5053a4bf026,90.47718,,,9.68104,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,02:11.1,2026-04-24T19:02:11.0722560-04:00,2026-04-24T23:02:11.0722560Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,2005d0b2-2b21-4b92-8ea1-e9aabadd2ce7,54.63843,-134.88579,17.15468,5.86927,-7.72825,-6.84488,-2.51422,9.94473,-8.51205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,4/24/26,02:29.4,4,2,"Bayer, Ty",815351,Right,KEN_OWL,"Ross, Camden",833393,Right,WES_HIL,Undefined,2,Bottom,2,0,1,Sinker,Sinker,InPlay,Undefined,LineDrive,Single,0,2,,91.23097,-1.524887,-3.866885,2241.064297,237.968672,2:00,5.50722,2.70467,5.86934,-22.00371,11.97457,17.25588,2.25353,0.54521,82.69262,-5.659088,-0.778331,0.419539,82.84452,17.401731,-1.589347,1441.701817,109.99932,22.89048,-0.29997,224.95965,224.95965,1.809603,2.501431,-10.02276,6.92985,-2.40134,50,5.37076,8.18551,-132.14279,-4.25267,-17.56885,30.43115,-20.02674,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,ab860be0-4031-11f1-a7bc-f5053a4bf026,89.84255,23.09126,,8.53834,,,,1.39243,2.23025,-0.53738,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,02:29.4,2026-04-24T19:02:29.4476800-04:00,2026-04-24T23:02:29.4476800Z,LineDrive,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,22d292b1-d86d-4685-bc2e-aba69713194b,54.63158,-133.20513,15.21557,5.50702,-3.55354,-10.01337,-2.69779,8.79883,-8.78442,221.555895,1.39243,115.89938,-15.88445,3.18947,-0.6424,0.12238,-0.02173,0.00294,-0.0002,2.23025,36.33828,-16.93328,1.13193,-0.18697,0.03159,-0.00372,0.00052,-5.00E-05,-0.53738,-3.21593,4.10475,-1.03786,0.24949,-0.05399,0.01008,-0.00138,9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,4/24/26,03:13.9,5,1,"Bayer, Ty",815351,Right,KEN_OWL,"Hayes, Kyle",805426,Right,WES_HIL,Undefined,2,Bottom,2,0,0,Sinker,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.0854,-2.316261,-3.46377,2202.892945,224.653352,1:30,5.66864,2.65201,5.84214,-19.38749,15.19835,13.68544,1.8952,0.56936,81.54666,-6.005938,-1.014534,0.423273,,,,,,,,,,,,-8.10205,8.91489,-2.37736,50,5.46839,7.35169,-131.68539,-5.93424,-13.92123,33.56519,-16.8562,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260424-NickDenesField-2,c6035b80-4031-11f1-a7bc-f5053a4bf026,89.04991,,,9.53874,,,,,,,fe78a2d9-ebb9-48f6-b974-6d05dcc9f570,4/24/26,03:13.9,2026-04-24T19:03:13.8780160-04:00,2026-04-24T23:03:13.8780160Z,,v3,471490,471506,58b85399ec8640348f86ef7e271fa362,"McGee, James",10071772,Right,KEN_OWL,fcf714ea-e272-4755-8a66-d2bcaa1142a2,54.65416,-132.8664,16.7826,5.66675,-5.34115,-8.4281,-2.64465,7.84151,-6.96062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
