PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/29/26,06:03.9,1,1,"Deibler, Chase",10157375,Right,DEL_BLU,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,88.48277,-2.265219,-1.17306,2374.964261,211.863619,1:00,5.83449,-0.09943,5.73324,-19.20651,17.01284,9.79508,2.12288,-0.37576,80.32373,-5.895722,0.58022,0.433153,108.20297,12.904677,36.037904,2945.198164,85.49655,15.32571,69.21139,212.39455,174.35911,42.715615,1.698795,-5.36922,9.72882,0.19095,50,5.63407,2.21242,-128.31219,-5.66821,-8.87008,28.79875,-16.1018,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,3034da00-2b89-11f1-8be5-dd16ea19befc,87.01869,15.32549,,8.15904,,,,2.16246,2.27563,0.51913,786e1709-093a-482f-8140-ba630394bc59,3/29/26,06:03.9,2026-03-29T12:06:03.8930432-04:00,2026-03-29T16:06:03.8930432Z,LineDrive,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,5b451b9f-f29a-4eca-97ac-cf9e0be86734,54.76577,-129.37742,14.39938,5.83271,-5.07262,-8.0509,0.10305,2.54052,-4.43504,,2.16246,125.08606,-25.73371,4.46284,-1.02423,0.2293,-0.05532,0.01204,-0.00138,2.27563,35.44187,-26.71985,4.14322,-0.99209,0.25741,-0.06177,0.01268,-0.00141,0.51913,91.00679,-2.38581,-1.32345,0.46082,-0.15813,0.04301,-0.00916,0.00104,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,3/29/26,06:44.1,2,1,"Deibler, Chase",10157375,Right,DEL_BLU,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.93424,-2.092216,-2.671606,1795.409028,253.03331,2:30,5.58062,0.28345,5.81354,-31.42368,8.79276,23.26706,1.01352,-0.26367,75.51031,-7.972633,1.501639,0.456429,,,,,,,,,,,,-12.87501,5.75378,-0.07837,50,5.39075,4.75951,-122.80562,-5.50769,-18.97597,32.2157,-23.69381,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,4827d540-2b89-11f1-8be5-dd16ea19befc,82.58115,,,9.42393,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,06:44.1,2026-03-29T12:06:44.0628736-04:00,2026-03-29T16:06:44.0628736Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,da48eb79-7399-42f6-9a1c-3ba4d9f4ce20,54.68312,-124.02806,16.10785,5.58269,-4.60862,-11.84691,-0.27263,5.47957,-9.48798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,3/29/26,06:59.8,2,2,"Deibler, Chase",10157375,Right,DEL_BLU,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,2,,88.03433,-2.452033,-1.409866,2300.852463,207.933041,1:00,5.79515,0.02865,5.8434,-17.33887,19.55627,9.61497,2.06938,-0.48061,78.9464,-5.786827,0.314198,0.437176,100.99989,26.972209,23.913162,2162.865149,99.89687,51.49708,46.04957,387.80037,385.45657,26.565752,4.715542,-5.42437,11.25308,0.08031,50,5.5856,2.7345,-127.49533,-5.94455,-8.73264,31.57288,-14.05781,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,518c7730-2b89-11f1-8be5-dd16ea19befc,86.21807,75.02347,,9.08793,,,,2.82962,2.16615,0.42975,786e1709-093a-482f-8140-ba630394bc59,3/29/26,06:59.8,2026-03-29T12:06:59.8274560-04:00,2026-03-29T16:06:59.8274560Z,FlyBall,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,c52ee70c-d158-478b-ab48-06582e83b8de,54.65421,-128.64273,15.78644,5.79235,-5.43367,-7.02891,-0.02484,3.05185,-4.36632,197.17005,2.82953,120.6852,-24.14496,6.02889,-1.15786,0.17362,-0.02216,0.0024,-0.00014,2.1685,67.13631,-16.11144,-0.07097,0.38415,-0.17288,0.0451,-0.00604,0.00032,0.4297,53.51746,-6.65691,1.16411,-0.21958,0.05675,-0.01358,0.0019,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,3/29/26,07:54.7,3,1,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.08487,0.339927,0.368352,2556.179652,119.241114,10:00,5.6746,-0.1025,5.26598,-36.82935,3.77579,-4.37229,2.92483,-0.12082,76.69478,-6.401804,-0.407969,0.458629,,,,,,,,,,,,2.2815,2.21295,0.0721,50,5.67879,-0.59338,-121.99088,-0.62413,3.42333,24.95993,-28.85358,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,724cb660-2b89-11f1-8be5-dd16ea19befc,82.18496,,,7.39009,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,07:54.7,2026-03-29T12:07:54.7469824-04:00,2026-03-29T16:07:54.7469824Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,bbc5e3a0-c7b1-4c91-b45a-1881c6ceea28,55.23199,-123.05671,12.47997,5.67914,0.60797,-14.42679,0.10056,-0.73956,1.71166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,3/29/26,08:08.1,3,2,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.54579,1.23772,1.380219,2465.535338,41.109447,7:15,5.73316,-0.16622,5.07384,-57.63082,-7.81894,-8.6941,2.09801,0.41076,68.73305,-9.270255,-0.159849,0.50797,,,,,,,,,,,,4.8124,-3.65134,0.0424,50,5.80586,-2.32946,-112.01406,0.34297,5.87005,27.75071,-36.62789,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,7a5300d0-2b89-11f1-8be5-dd16ea19befc,74.20215,,,8.81274,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,08:08.1,2026-03-29T12:08:08.1427456-04:00,2026-03-29T16:08:08.1427456Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,dd7ec653-3b03-4f5c-9320-ee58565bd1d3,55.42099,-113.34911,13.87535,5.74698,2.1051,-18.31394,0.16126,-2.61186,2.93503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,3/29/26,08:22.3,3,3,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.03934,0.20483,1.134843,2463.485431,27.400885,7:00,5.75732,-0.20624,5.28118,-60.73716,-11.82083,-7.22961,0.8883,0.25723,69.30124,-10.859243,-0.153311,0.503383,,,,,,,,,,,,4.09264,-5.45449,0.10828,50,5.73164,-1.94175,-112.82702,-1.73207,5.03986,29.05299,-38.89098,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,82c15be0-2b89-11f1-8be5-dd16ea19befc,74.8783,,,8.7381,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,08:22.3,2026-03-29T12:08:22.3104000-04:00,2026-03-29T16:08:22.3104000Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,9bde07a7-f3e0-47e5-9dd9-a628ef4ad7e1,55.21652,-114.16237,14.5265,5.77018,0.05546,-19.44549,0.20285,-2.1734,2.51993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,3/29/26,08:43.7,3,4,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,0,2,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.79168,0.109299,-0.467194,2600.647641,22.918685,6:45,5.55281,-0.04239,5.44903,-47.58495,-4.78941,-2.63339,1.68973,-0.69924,74.63135,-8.563965,-0.937052,0.470837,85.91217,-58.41127,-76.756056,,,,,3.03673,3.03673,-8.542697,0.017538,1.19626,-2.12358,0.08556,50,5.52928,1.07343,-118.71601,-1.45045,1.6891,24.97516,-35.1725,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,8f743e70-2b89-11f1-8be5-dd16ea19befc,80.05411,1.88593,,7.16033,,,,2.73735,1.88593,0.67778,786e1709-093a-482f-8140-ba630394bc59,3/29/26,08:43.7,2026-03-29T12:08:43.6561920-04:00,2026-03-29T16:08:43.6561920Z,GroundBall,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,29b90f3e-f1b6-4bfd-bbf7-1ea95064ab95,55.05242,-119.77421,12.48758,5.55917,0.03981,-17.58625,0.04159,1.00186,0.84455,,2.73727,15.14909,,,,,,,,1.88648,-107.53218,,,,,,,,0.67811,-64.36639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
8,3/29/26,09:10.9,3,5,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.8623,-2.703904,-1.189778,2398.675834,214.242313,1:15,5.77697,-0.13033,5.81928,-22.99119,14.16891,8.65878,1.34463,-0.51514,78.80898,-7.040496,0.363388,0.438742,,,,,,,,,,,,-4.79331,8.57142,0.22269,50,5.54221,2.26385,-127.15702,-6.72492,-7.66837,31.63534,-18.46143,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,9fd92c80-2b89-11f1-8be5-dd16ea19befc,85.91018,,,9.05332,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,09:10.9,2026-03-29T12:09:10.9365760-04:00,2026-03-29T16:09:10.9365760Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,4b39cb5f-d409-4de9-a123-c4938b6f9bcd,54.67534,-128.31493,15.81767,5.77598,-6.04921,-9.23071,0.1347,2.54452,-3.83418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,3/29/26,09:25.9,3,6,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.59674,-1.112255,-1.991513,2434.276595,31.192706,7:00,5.56635,0.0966,5.52121,-45.78841,-3.2328,-2.94162,0.70996,-2.01129,74.451,-9.482763,-2.516822,0.469515,,,,,,,,,,,,0.78618,-0.81587,0.07884,50,5.43894,4.27902,-119.59147,-3.93393,1.10898,28.65364,-33.32487,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,a8a62250-2b89-11f1-8be5-dd16ea19befc,80.27944,,,8.14574,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,09:25.9,2026-03-29T12:09:25.8976768-04:00,2026-03-29T16:09:25.8976768Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,fac03196-daab-4c56-8944-f2f993ca20d6,54.97721,-120.7781,14.32682,5.57328,-2.55385,-16.66244,-0.09742,4.23309,0.55449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,3/29/26,09:44.1,3,7,"Deibler, Chase",10157375,Right,DEL_BLU,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,0,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.53696,0.166766,0.59084,2422.992967,66.049459,8:15,5.59428,-0.02059,5.34813,-42.89278,0.6935,-2.01512,2.17631,0.3657,73.65969,-7.694124,0.232269,0.475167,,,,,,,,,,,,1.21551,0.68717,-0.03109,50,5.5786,-1.13638,-118.1871,-1.15812,1.68744,26.41234,-31.22008,DEL_BLU,KEN_OWL,BobHannahStadium,D1,CUSA,20260329-BobHannahStadium-1,b37db530-2b89-11f1-8be5-dd16ea19befc,79.32461,,,7.87727,,,,,,,786e1709-093a-482f-8140-ba630394bc59,3/29/26,09:44.1,2026-03-29T12:09:44.0912896-04:00,2026-03-29T16:09:44.0912896Z,,v3,471283,471506,514ac566f2564bcfbc3c1895875e6aef,"Cockrill, LT",1000194945,Right,DEL_BLU,ddde785a-9ae9-4ab1-93c1-3b6c1db1a63d,55.15103,-119.33269,13.20617,5.59946,0.196,-15.61004,0.01979,-1.20957,0.84372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
