PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,4/10/26,05:27.1,1,1,"Prince, Preston",828554,Left,FLO_PAN,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.92516,-3.661778,0.237668,1849.687318,159.346456,11:15,6.70755,-0.16216,5.45808,-16.59973,17.69107,-6.26839,1.89178,-0.46205,83.64096,-6.762997,-0.87881,0.421464,88.38124,63.286468,-7.492059,,99.19747,131.09677,-47.53796,147.22677,64.29964,-27.983818,6.020527,3.25973,10.2478,0.14579,50,6.37328,-0.2723,-131.85119,-8.98897,5.76436,26.84477,-14.05224,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,61c88ae0-3529-11f1-b0cb-21f9a59b37c2,89.43223,149.7929,,7.2842,,,,3.01033,2.00811,0.47622,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,05:27.1,2026-04-10T18:05:27.0850048-04:00,2026-04-10T22:05:27.0850048Z,Popup,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"Hersh, Marc",825321,Right,FLO_PAN,2c4dd212-4c8d-4688-aaec-8d60b371bd6e,55.04444,-132.87426,13.42239,6.70565,-8.45343,-7.02612,0.16035,-0.49198,2.88218,166.127623,3.00132,57.87152,-22.10454,7.07607,-1.55368,0.19759,-0.00424,-0.00191,0.00015,1.97278,116.38247,-30.5977,5.75457,-2.20448,0.68195,-0.12672,0.01217,-0.00047,0.46394,-7.41449,-5.4639,2.95363,-1.05856,0.25678,-0.03748,0.00286,-9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,4/10/26,06:15.7,2,1,"Prince, Preston",828554,Left,FLO_PAN,"Lyons, Trenton",806150,Right,KEN_OWL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.45225,-3.083998,-0.638975,2043.921895,160.640021,11:15,6.74727,0.16829,5.66647,-13.00221,19.94879,-6.64481,2.78511,-0.98128,84.73587,-5.563606,-1.82634,0.413148,,,,,,,,,,,,3.18449,11.25812,-0.1101,50,6.4782,1.79785,-134.10353,-7.59649,5.81562,28.22739,-11.61418,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,7ec2c160-3529-11f1-b0cb-21f9a59b37c2,91.23226,,,7.71638,,,,,,,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,06:15.7,2026-04-10T18:06:15.6888576-04:00,2026-04-10T22:06:15.6888576Z,,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"Hersh, Marc",825321,Right,FLO_PAN,2adab50c-4cda-489a-8fa0-b30167b430ec,54.83323,-135.11705,14.1137,6.74346,-7.17948,-5.80709,-0.17091,1.58904,2.90781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,4/10/26,06:33.2,2,2,"Prince, Preston",828554,Left,FLO_PAN,"Lyons, Trenton",806150,Right,KEN_OWL,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.59822,-3.547577,-0.177191,2096.997895,174.787538,11:45,6.67002,0.01215,5.56054,-16.32725,17.16418,-1.47602,1.99064,-0.27641,84.63443,-6.595341,-0.440592,0.416522,83.66588,-29.601521,-36.207034,,,,,5.74499,5.74499,-19.538959,0.034677,0.70988,9.91111,0.00418,50,6.35268,0.47543,-132.9229,-8.78117,1.28233,25.91336,-14.27053,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,89361430-3529-11f1-b0cb-21f9a59b37c2,90.49321,2.10636,,6.96379,,,,2.42252,2.10636,0.26871,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,06:33.2,2026-04-10T18:06:33.2164608-04:00,2026-04-10T22:06:33.2164608Z,GroundBall,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"Hersh, Marc",825321,Right,FLO_PAN,80a3836a-a266-4d51-ad96-154875329fb0,54.94211,-133.8829,12.95668,6.6682,-8.2525,-7.13526,-0.01255,0.42793,0.64116,,2.4215,86.27256,,,,,,,,2.10707,-60.74285,,,,,,,,0.26946,-63.15823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
4,4/10/26,07:10.4,3,1,"Prince, Preston",828554,Left,FLO_PAN,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.89756,-2.572276,0.673378,2026.223971,169.091346,11:45,6.72531,0.11072,5.5083,-14.65111,18.13281,-3.29732,3.09697,0.46572,85.15491,-5.340574,0.085741,0.412099,,,,,,,,,,,,1.8387,10.14245,-0.16724,50,6.49098,-1.43116,-134.78465,-6.52015,3.39477,28.29914,-13.44839,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,9f634390-3529-11f1-b0cb-21f9a59b37c2,91.46446,,,7.74265,,,,,,,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,07:10.4,2026-04-10T18:07:10.3861248-04:00,2026-04-10T22:07:10.3861248Z,,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"Hersh, Marc",825321,Right,FLO_PAN,a16dc90e-6959-4f2c-a800-077e342c392c,54.99152,-135.82862,14.14957,6.72236,-6.02403,-6.72419,-0.11213,-1.55639,1.69739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,4/10/26,07:27.0,3,2,"Prince, Preston",828554,Left,FLO_PAN,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,91.74621,-2.455474,1.258089,2058.346308,156.339903,11:15,6.72455,0.02355,5.66182,-14.83749,18.25938,-7.59107,3.19632,0.56436,84.89749,-5.248994,-0.098347,0.414062,93.32389,36.385804,-14.270277,3779.897205,107.34678,84.25341,-24.01381,267.09114,168.30871,-10.209263,5.601714,4.19107,10.19146,-0.12496,50,6.50739,-2.59948,-133.30562,-6.18772,7.64018,25.14625,-13.5954,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,a9410d20-3529-11f1-b0cb-21f9a59b37c2,91.03101,105.40046,,6.84872,,,,1.0824,3.21199,-0.5681,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,07:27.0,2026-04-10T18:07:26.9531648-04:00,2026-04-10T22:07:26.9531648Z,FlyBall,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"Hersh, Marc",825321,Right,FLO_PAN,8f8aa8e8-9d6f-41ff-8a11-a0920079f362,54.8412,-134.21574,12.57313,6.72244,-5.69567,-6.7977,-0.02587,-2.876,3.82009,187.424932,1.08896,106.66279,-30.67536,8.02749,-1.45783,0.15967,-0.00611,-0.00043,4E-05,3.20712,81.27947,-16.5484,-0.64787,0.62705,-0.20151,0.0412,-0.00472,0.00022,-0.57006,-27.12143,10.83056,-3.24661,0.68923,-0.09899,0.00824,-0.0003,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,4/10/26,10:38.0,1,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Rasmussen, Cooper",10285998,Left,FLO_PAN,Undefined,1,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,92.30623,-3.609032,-2.551392,1964.08494,226.424242,1:30,6.55806,1.60676,5.45107,-21.08025,12.27213,11.80949,1.41471,0.20065,84.91708,-7.497193,-0.449486,0.415657,28.58922,-67.980908,-116.894932,,,,,3.8484,3.8484,-12.888911,0.044558,-6.6826,7.4654,-1.38998,50,6.22436,5.42997,-133.73233,-9.20632,-12.15287,27.70527,-18.59762,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,1b1ab630-352a-11f1-b0cb-21f9a59b37c2,90.68167,1.75925,,7.38915,,,,4.07327,1.75925,-0.22391,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,10:38.0,2026-04-10T18:10:37.9823616-04:00,2026-04-10T22:10:37.9823616Z,GroundBall,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"McGee, James",10071772,Right,KEN_OWL,86f6c17c-6e16-4c0b-82d6-b595e80bd96e,55.05153,-134.77479,13.85263,6.5576,-8.50655,-9.29881,-1.60289,5.88724,-6.07644,,4.07407,-7.2228,,,,,,,,1.76363,-39.48204,,,,,,,,-0.22234,-14.24004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,4/10/26,11:18.8,2,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Ildefonso, Andrew",10074340,Right,FLO_PAN,Undefined,1,Bottom,0,0,0,Sinker,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,91.91028,-2.507253,-2.220211,1944.302148,211.017983,1:00,6.70359,1.45637,5.30037,-21.11387,12.19867,6.80178,2.58691,-0.06229,85.56307,-6.376679,-1.013204,0.415408,102.48988,25.980157,-4.000159,3470.814302,109.97118,55.88597,-2.49693,337.78733,336.68549,5.816465,5.446244,-3.94276,6.97292,-1.25969,50,6.45999,4.86888,-133.47734,-6.63916,-7.2443,23.76086,-19.36225,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,33785a20-352a-11f1-b0cb-21f9a59b37c2,90.73585,88.21907,,6.34721,,,,1.7201,2.66355,0.07722,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,11:18.8,2026-04-10T18:11:18.8271104-04:00,2026-04-10T22:11:18.8271104Z,FlyBall,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"McGee, James",10071772,Right,KEN_OWL,42318742-a5de-4456-b004-a5f84e62b0f0,55.20317,-134.40038,11.88043,6.7033,-5.88699,-9.68113,-1.4543,5.15031,-3.62215,198.754373,1.72214,134.75516,-32.68725,7.67893,-1.56849,0.28417,-0.0418,0.00406,-0.00018,2.66406,65.8429,-12.01379,-0.91445,0.54239,-0.19146,0.04228,-0.00487,0.00022,0.07537,-9.38651,8.95968,-2.62469,0.57055,-0.09842,0.01302,-0.00115,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,4/10/26,12:02.8,3,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Cleveland, Cole",815369,Left,FLO_PAN,Undefined,1,Bottom,1,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.21114,-2.831269,-1.862565,1988.075419,235.888627,1:45,6.64818,1.5246,5.48905,-23.72568,9.34997,12.41005,2.01869,0.81563,85.41216,-7.181821,0.349866,0.413929,,,,,,,,,,,,-6.76197,5.70988,-1.37016,50,6.38366,3.79945,-133.85878,-7.50584,-12.40669,25.85756,-21.69768,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,4db0b180-352a-11f1-b0cb-21f9a59b37c2,91.06021,,,6.79898,,,,,,,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,12:02.8,2026-04-10T18:12:02.8219904-04:00,2026-04-10T22:12:02.8219904Z,,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"McGee, James",10071772,Right,KEN_OWL,9db09454-2233-4b3b-af17-ab4de8809106,55.01408,-134.82387,12.92878,6.64869,-6.69601,-10.84884,-1.52061,4.26251,-6.20334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,4/10/26,12:21.6,3,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Cleveland, Cole",815369,Left,FLO_PAN,Undefined,1,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.20411,-1.678144,-0.863458,2139.907542,222.362361,1:30,6.75505,1.44805,5.39627,-18.49218,13.95241,11.87493,3.6407,1.62836,86.03565,-5.110175,1.248892,0.409961,,,,,,,,,,,,-6.17957,7.72252,-1.37957,50,6.59239,1.48701,-135.40652,-4.63278,-11.59619,26.59254,-17.6824,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,58dbbb90-352a-11f1-b0cb-21f9a59b37c2,91.94151,,,7.16846,,,,,,,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,12:21.6,2026-04-10T18:12:21.6023040-04:00,2026-04-10T22:12:21.6023040Z,,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"McGee, James",10071772,Right,KEN_OWL,0cdfc00a-c98c-4ebd-afed-d419198f460a,55.10539,-136.40548,13.29627,6.75394,-3.96853,-8.8412,-1.44361,1.92263,-5.79809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,4/10/26,12:41.8,3,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Cleveland, Cole",815369,Left,FLO_PAN,Undefined,1,Bottom,1,1,1,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,91.74583,-2.99615,-2.737845,1942.13037,224.585914,1:30,6.52764,1.62023,5.52195,-23.37265,10.00438,8.93004,1.77283,-0.19737,85.07619,-7.283633,-1.146772,0.41581,102.62119,19.7501,-1.903515,2803.212996,109.67228,37.62123,-8.48109,326.51013,323.41552,-11.815451,4.162239,-5.23323,6.075,-1.3881,50,6.25059,5.97719,-133.11062,-7.83025,-9.50574,25.2534,-21.13928,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260410-FIUBaseballStadium-1,64e7fde0-352a-11f1-b0cb-21f9a59b37c2,90.64821,52.32297,,6.66964,,,,1.43897,1.847,0.17474,a87876a1-e525-487d-9bf4-99953470d92a,4/10/26,12:41.8,2026-04-10T18:12:41.7799168-04:00,2026-04-10T22:12:41.7799168Z,LineDrive,v3,4468,471506,ee07e05fab7b43389c0b080592efc686,"McGee, James",10071772,Right,KEN_OWL,58c27b2d-7646-4798-9072-ab4056633eaf,54.98177,-134.05242,12.6267,6.52791,-7.04189,-10.56964,-1.61762,6.3317,-4.75287,151.980676,1.43955,141.55832,-31.52468,7.25635,-1.44979,0.23208,-0.02608,0.00165,-4.00E-05,1.84632,50.88969,-13.34289,0.58092,-0.4008,0.19983,-0.05323,0.00748,-0.00043,0.17505,-4.71902,-6.47066,1.73392,-0.29022,0.0115,0.00646,-0.00133,9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
