PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,4/12/26,06:09.5,1,1,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.62917,-1.467767,-3.610439,2322.615878,230.582275,1:45,5.70223,2.21795,6.15038,-23.69828,10.9904,11.96528,2.36815,-0.12544,81.62331,-5.920676,-1.457116,0.423902,100.32156,6.149062,10.805665,845.471144,,,,108.78664,108.78664,9.595095,0.83176,-7.30067,6.45339,-1.94922,50,5.57811,7.72033,-129.96697,-4.08107,-12.41788,28.65347,-21.19737,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,84a0dbb0-3689-11f1-80dd-3ddf07bf7035,88.91788,4.976,,8.00586,,,,2.73561,2.43477,0.14684,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,06:09.5,2026-04-12T12:06:09.5390720-04:00,2026-04-12T16:06:09.5390720Z,GroundBall,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,f570f754-ed56-4c20-b4a5-a8fa5edcb8c6,54.35147,-130.92281,14.32674,5.70245,-3.37395,-10.59868,-2.21367,8.13458,-6.20894,27.887493,2.83431,142.0672,-19.98173,,,,,,,2.52649,14.23911,-20.88917,,,,,,,0.1895,26.71732,-6.23943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,4/12/26,06:42.9,2,1,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.87519,-1.659949,-2.781978,2316.991114,231.995625,1:45,5.74861,2.27806,6.08348,-21.86922,13.22438,15.51548,2.38819,0.99517,81.44863,-5.769874,0.010634,0.426369,,,,,,,,,,,,-8.75934,7.60922,-2.07112,50,5.60855,5.63462,-129.02109,-4.41952,-14.79242,26.3761,-19.3239,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,9884b750-3689-11f1-80dd-3ddf07bf7035,88.40334,,,7.42656,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,06:42.9,2026-04-12T12:06:42.9193216-04:00,2026-04-12T16:06:42.9193216Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,a357d6ff-8020-47a2-973f-5fb4da4f1aa1,54.41809,-129.92115,13.18805,5.74811,-3.76011,-9.66195,-2.272,6.1394,-7.39621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,4/12/26,06:59.1,2,2,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.08846,0.187429,-2.532349,1674.751466,253.499511,2:30,5.91146,2.10495,6.14911,-34.69313,7.10118,19.82966,3.19373,1.41593,74.77222,-6.259241,1.043337,0.465297,,,,,,,,,,,,-10.90516,4.00772,-1.92209,50,5.90782,4.48177,-117.88103,-0.66064,-15.44631,21.01915,-26.49741,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,a23137b0-3689-11f1-80dd-3ddf07bf7035,81.00731,,,6.31623,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,06:59.1,2026-04-12T12:06:59.1280128-04:00,2026-04-12T16:06:59.1280128Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,d2c976c7-dd85-4b2a-8663-8649b5438085,54.35398,-118.65485,10.50958,5.91418,0.31485,-13.24871,-2.09756,5.05042,-7.72316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,4/12/26,07:33.7,2,3,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.29227,-1.770049,-4.924835,2361.357039,234.375448,1:45,5.78617,2.08283,6.06368,-20.81186,13.26083,17.03954,2.40704,-1.06651,82.8683,-5.678116,-1.871213,0.420121,,,,,,,,,,,,-10.07418,7.61823,-1.70886,50,5.63706,10.56346,-130.79483,-4.70981,-17.55236,26.09267,-18.9007,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,b6cfb0c0-3689-11f1-80dd-3ddf07bf7035,89.71798,,,7.42397,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,07:33.7,2026-04-12T12:07:33.7410000-04:00,2026-04-12T16:07:33.7410000Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,1e535c6e-1118-40c8-8e04-9c59d1f69fb8,54.4387,-131.67735,13.04633,5.78555,-4.07055,-9.45035,-2.07617,11.15712,-8.77618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49775,,0.632576,,0.53534,2.31879,1.09491,-1.11181,6.02797,1.07596,,,,-0.98111,107.17299,-12.38032,6.04894,6.5292,-11.84071,1.02102,-5.25672,3.65306,High,High,High,,,High,High,Medium
5,4/12/26,08:02.9,2,4,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,2,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.67406,-1.838915,-4.736385,2328.505997,237.637305,2:00,5.67849,2.16481,5.983,-21.59907,12.73926,18.20245,2.1676,-0.71865,82.13847,-5.910199,-1.47716,0.421756,,,,,,,,,,,,-10.8056,7.4513,-1.8,50,5.52081,10.09685,-131.19012,-4.91406,-18.6659,30.03557,-19.3024,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,c82f5280-3689-11f1-80dd-3ddf07bf7035,89.37032,,,8.53559,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,08:02.9,2026-04-12T12:08:02.9043200-04:00,2026-04-12T16:08:02.9043200Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,badcf503-86a8-4fb6-a56c-e7503aef3c5b,54.51811,-132.22048,15.01779,5.67803,-4.2519,-9.6512,-2.15735,10.73718,-9.33295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,4/12/26,08:20.1,2,5,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.44826,-0.990468,-3.443878,2291.932557,198.805673,12:45,5.52541,2.32308,6.0354,-36.24498,4.91843,1.21693,1.58606,-0.76844,75.44484,-7.694511,-3.225276,0.461771,,,,,,,,,,,,-1.65236,3.17685,-2.05455,50,5.42815,7.15083,-119.57479,-3.20219,-2.37794,24.35557,-27.60224,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,d284e420-3689-11f1-80dd-3ddf07bf7035,81.62575,,,7.00342,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,08:20.1,2026-04-12T12:08:20.1331712-04:00,2026-04-12T16:08:20.1331712Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,b3759bcf-c0da-4ebf-a30a-f63c5d2b1d87,54.4667,-120.48115,12.17778,5.5282,-2.17501,-13.80112,-2.32231,7.23932,-1.18897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,4/12/26,08:42.9,2,6,"Mlodzinski, Julian",808573,Right,FLO_PAN,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,2,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.8136,-0.426166,-3.426511,2252.391912,227.462537,1:30,5.64427,2.20923,6.4251,-18.30824,14.68639,14.95068,3.72613,0.30166,83.48351,-3.907784,-0.722132,0.413421,,,,,,,,,,,,-8.64874,8.07493,-1.97087,50,5.60522,7.29808,-131.93602,-1.49996,-15.36763,25.95129,-17.82606,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,e0015840-3689-11f1-80dd-3ddf07bf7035,91.17195,,,7.33009,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,08:42.9,2026-04-12T12:08:42.8814336-04:00,2026-04-12T16:08:42.8814336Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,a685b862-7e1c-4a2a-8875-5f3d859a1328,54.07656,-132.73544,12.97564,5.64297,-0.95083,-8.91303,-2.20298,7.77148,-7.68382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,4/12/26,09:37.6,3,1,"Mlodzinski, Julian",808573,Right,FLO_PAN,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.77826,1.32564,-2.64382,2170.401193,160.155022,11:15,5.52965,2.26671,5.90915,-37.01616,4.39465,-1.16701,3.67699,-0.28633,75.5488,-5.501828,-2.852927,0.463157,,,,,,,,,,,,-0.06339,2.29662,-2.05365,50,5.61499,5.53019,-118.79086,1.56027,-0.09149,20.63914,-28.85977,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,00adc150-368a-11f1-80dd-3ddf07bf7035,81.38157,,,6.22946,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,09:37.6,2026-04-12T12:09:37.5943680-04:00,2026-04-12T16:09:37.5943680Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,86147b38-7ef9-4b2c-8ce6-fdcf6d8d83e7,54.5925,-119.58612,10.31957,5.53345,2.67227,-14.42989,-2.2668,5.53372,-0.04574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,4/12/26,09:54.5,3,2,"Mlodzinski, Julian",808573,Right,FLO_PAN,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.07097,0.647151,-3.482242,2201.81908,212.068889,1:00,5.53329,2.5077,6.00549,-37.51077,4.56673,2.10701,3.00814,-0.54712,74.89414,-6.276451,-3.104343,0.46687,,,,,,,,,,,,-1.97024,2.55768,-2.23482,50,5.56356,7.0839,-117.70486,0.15795,-2.78734,20.57809,-28.55561,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,0abab130-368a-11f1-80dd-3ddf07bf7035,80.73426,,,6.17683,,,,,,,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,09:54.5,2026-04-12T12:09:54.4962560-04:00,2026-04-12T16:09:54.4962560Z,,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,0561404d-443f-42f3-bcd5-c61e3713e0df,54.49654,-118.48837,10.28905,5.53685,1.24521,-14.27781,-2.50656,7.19003,-1.39367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,4/12/26,10:15.3,3,3,"Mlodzinski, Julian",808573,Right,FLO_PAN,"McGee, James",10071772,Right,KEN_OWL,Undefined,1,Top,1,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.46183,-0.688423,-2.926465,2335.279757,242.672569,2:00,5.74764,2.28313,5.92773,-22.87363,11.90946,20.96867,3.20186,1.31271,81.97134,-4.970639,0.836163,0.424478,46.61126,-46.647216,-78.851635,,,,,4.56387,4.56387,-70.310777,0.063466,-11.59323,6.61811,-2.06111,50,5.67951,5.77122,-129.92068,-2.30723,-19.86826,26.53845,-20.83209,FLO_PAN,KEN_OWL,FIUBaseballStadium,D1,CUSA,20260412-FIUBaseballStadium-1,17164c00-368a-11f1-80dd-3ddf07bf7035,88.7971,3.18842,,7.49048,,,,0.95563,3.18842,-1.34367,7123065f-f74b-4be2-b8a4-49e782e4a9b6,4/12/26,10:15.3,2026-04-12T12:10:15.2766976-04:00,2026-04-12T16:10:15.2766976Z,GroundBall,v3,4468,471506,0be7f8df08764464aeab9b748844a35f,"Sammler, Caden",1000150746,Right,FLO_PAN,9f271ca0-bb57-4f9e-8f98-4f50dab4e637,54.57545,-130.85196,13.26923,5.74765,-1.5762,-10.41605,-2.27587,6.46843,-9.93413,180,0.95465,9.17046,,,,,,,,3.19382,-50.23791,,,,,,,,-1.33867,-46.53427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
