PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-11,12:51:01.14,1,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.12079,-1.729621,-0.814434,2445.782696,154.022141,11:15,5.80604,1.7703,5.54092,-31.95978,4.31788,-1.57732,1.52557,0.87764,81.32133,-7.572803,-1.096133,0.433502,,,,,,,,,,,,0.58575,2.96351,-1.69864,50,5.63478,1.88696,-127.98911,-5.03296,0.97636,25.20873,-27.23427,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,77edba20-a6c2-11f0-bcaf-21c3d0652c64,86.94876,,,6.79945,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:51:01.14,2025-10-11T12:51:01.1404288-04:00,2025-10-11T16:51:01.1404288Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,d3881270-4d06-4b09-9e6f-c4ab69a78416,54.95826,-128.96199,12.60436,5.80874,-3.9819,-13.61714,-1.77073,1.84927,0.48818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-11,12:51:17.27,1,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,88.71647,-3.456669,-2.198554,2603.433125,97.659091,9:15,5.85177,1.54279,5.67376,-34.23427,1.51154,-3.41425,-0.22996,-0.7924,82.25352,-9.667726,-2.809808,0.430312,,,,,,,,,,,,1.17811,1.93807,-1.35499,50,5.53769,5.07889,-128.66272,-9.01182,1.98287,25.67641,-28.91208,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,8154f420-a6c2-11f0-bcaf-21c3d0652c64,87.59318,,,6.46295,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:51:17.27,2025-10-11T12:51:17.2764160-04:00,2025-10-11T16:51:17.2764160Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,17053dcf-b27d-4bb8-8718-4ab1d7f08f6f,54.82747,-129.62253,12.83821,5.85436,-7.93106,-14.45604,-1.54346,5.00477,0.99144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-11,12:51:33.62,1,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.16394,-2.796428,-1.677222,2291.756246,203.071028,12:45,6.00308,1.21722,6.41348,-16.39528,15.19481,6.0441,2.06272,0.17847,85.29146,-5.921306,-0.581762,0.404526,83.66653,-10.168346,71.032129,,,,,13.90842,13.90842,57.517049,0.104243,-3.6654,9.05686,-1.10016,50,5.79553,3.72301,-135.30102,-7.07924,-6.78787,29.79286,-15.40193,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,8b370370-a6c2-11f0-bcaf-21c3d0652c64,93.17676,2.26287,,7.87248,,,,3.36865,2.26287,-0.19898,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:51:33.62,2025-10-11T12:51:33.6231424-04:00,2025-10-11T16:51:33.6231424Z,GroundBall,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,353297ba-de98-435c-8ae9-7e2fa514019f,54.08631,-136.19784,14.89643,6.00165,-6.61561,-7.70096,-1.2153,3.92734,-3.39394,,3.36731,39.33911,,,,,,,,2.26361,-21.70759,,,,,,,,-0.20288,114.45753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
4,2025-10-11,12:51:52.90,1,4,"McMullen, Cooper",831812,Right,KEN_OWL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,0,1,2,Curveball,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,1,,80.40884,1.371929,-0.207473,2546.252106,28.859471,7:00,5.99607,1.2753,5.42914,-53.96491,-9.86233,-6.21028,2.78413,0.56346,73.67352,-8.436117,-1.314702,0.477973,100.41104,25.083678,19.805563,1862.73526,102.3158,46.94712,40.39115,376.16648,362.21968,27.216841,4.530918,3.09244,-5.05748,-1.25236,50,6.07958,0.66815,-116.76916,0.89535,4.24618,23.11915,-39.11839,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,96a509f0-a6c2-11f0-bcaf-21c3d0652c64,78.85893,65.89913,,6.73532,,,,2.63373,3.11249,-0.60634,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:51:52.90,2025-10-11T12:51:52.9072128-04:00,2025-10-11T16:51:52.9072128Z,FlyBall,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,00d8271e-ae02-4fae-b301-9a1fe85e565d,55.07253,-117.76919,11.55958,6.00425,2.58743,-19.55919,-1.27728,0.48448,2.12309,,2.6349,125.46806,-23.37993,5.20727,-0.95611,0.12687,-0.0175,0.00268,-0.00019,3.11234,62.43097,-17.03135,0.78094,0.03296,-0.06609,0.02765,-0.00486,0.00031,-0.60545,45.17256,-0.13954,-1.27972,0.47018,-0.09848,0.01111,-0.00024,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-10-11,12:52:35.21,2,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Bradfield, Jackson",10089449,Right,KEN_OWL,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.92032,-1.777733,-1.901032,2656.614896,115.039656,9:45,5.82773,1.49602,5.77255,-32.22541,2.83685,-4.04768,1.48656,-0.61096,82.77569,-7.664611,-2.626367,0.426178,,,,,,,,,,,,1.62473,2.14835,-1.33636,50,5.66094,4.45653,-129.25736,-5.1658,2.7846,23.64559,-28.49202,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,afd5b550-a6c2-11f0-bcaf-21c3d0652c64,88.44285,,,6.14463,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:52:35.21,2025-10-11T12:52:35.2195072-04:00,2025-10-11T16:52:35.2195072Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,44c0e7af-0d4c-469b-8c33-76784460f3c5,54.72839,-130.11947,11.8228,5.83034,-4.127,-14.24601,-1.497,4.355,1.3923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-11,12:52:50.26,2,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Bradfield, Jackson",10089449,Right,KEN_OWL,Undefined,1,Top,0,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.11939,-1.38301,-1.69168,2669.848134,38.08904,7:15,5.74358,1.60834,5.83689,-46.50794,-8.00591,-7.15142,0.5817,-0.56037,78.94966,-9.83519,-2.977426,0.446594,,,,,,,,,,,,3.23878,-3.48221,-1.46606,50,5.60291,3.93212,-123.722,-4.61091,5.02987,24.23492,-37.58195,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,b8db6e60-a6c2-11f0-bcaf-21c3d0652c64,84.39972,,,6.16973,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:52:50.26,2025-10-11T12:52:50.2661632-04:00,2025-10-11T16:52:50.2661632Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,fe47be62-0953-4620-944e-6485139c3aaf,54.6654,-124.63252,12.11746,5.74962,-3.19894,-18.79098,-1.61024,3.74314,2.51494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-11,12:53:07.29,2,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Bradfield, Jackson",10089449,Right,KEN_OWL,Undefined,1,Top,0,0,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,84.76505,-0.522936,-0.900764,2766.800168,59.306146,8:00,5.8074,1.35438,5.80198,-45.25676,-5.71426,-11.95178,1.54958,-0.47942,77.05515,-8.817229,-3.047227,0.452589,,,,,,,,,,,,5.81744,-2.35477,-1.2732,50,5.73757,2.42007,-123.0166,-2.71353,8.76626,28.19078,-35.7224,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,c30004f0-a6c2-11f0-bcaf-21c3d0652c64,83.2819,,,7.7099,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:53:07.29,2025-10-11T12:53:07.2990000-04:00,2025-10-11T16:53:07.2990000Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,03bfaba8-6c3f-4d3b-aa9b-31cc0d0d7d11,54.69691,-124.08828,14.09539,5.81492,-1.35552,-17.8612,-1.35887,2.08682,4.38313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.64526,2.72187,1.641523,1.080347,0.8154,1.45563,0.51156,-4.61828,6.37162,2.55155,67.35185,6.64483,57.44006,-4.51333,73.62814,-6.5522,6.41137,14.31153,-13.03488,2.58495,53.58044,-2.58765,High,High,High,,,High,High,High
8,2025-10-11,12:53:30.90,3,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,1,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.88435,-0.909195,-1.914522,2502.731318,134.457791,10:30,5.91782,1.1773,5.49626,-33.47852,2.92453,-1.92563,2.27697,-0.77464,81.34356,-7.016873,-2.257688,0.43425,,,,,,,,,,,,0.49469,2.00256,-1.00847,50,5.81542,4.34998,-127.68451,-3.26182,0.82384,24.12097,-28.83895,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,d10a6130-a6c2-11f0-bcaf-21c3d0652c64,86.79884,,,6.54079,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:53:30.90,2025-10-11T12:53:30.9041152-04:00,2025-10-11T16:53:30.9041152Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,a8242292-5902-489c-95b3-0fb26e3f2f3d,55.00391,-128.62633,12.06049,5.9208,-2.13579,-14.41948,-1.17769,4.31781,0.41192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-11,12:53:44.31,3,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.13117,-2.738284,-3.082573,2430.579571,199.758663,12:45,6.04874,0.89317,6.38413,-14.96343,15.98182,5.39614,2.27732,-1.4955,86.35563,-5.595847,-2.107053,0.400376,,,,,,,,,,,,-3.64713,9.37501,-0.67355,50,5.84416,7.1322,-136.57645,-6.95875,-6.91029,29.20125,-14.41113,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,d8f904f0-a6c2-11f0-bcaf-21c3d0652c64,94.14253,,,7.77554,,,,,,,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:53:44.31,2025-10-11T12:53:44.3107328-04:00,2025-10-11T16:53:44.3107328Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,4d7d9f04-585f-4461-8a52-42b92878ca56,54.11434,-137.45332,14.60063,6.04662,-6.52601,-7.20556,-0.89083,7.33971,-3.45514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-11,12:53:58.16,3,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,1,1,1,Cutter,Slider,InPlay,Undefined,Popup,Out,1,0,,88.39875,-0.604805,-2.291719,2664.619148,131.742451,10:30,5.80066,1.4592,5.69625,-32.1586,3.12638,-2.53571,2.5567,-0.88887,82.75326,-6.473588,-2.744921,0.42753,65.20725,64.934166,-27.207442,,,,,119.08632,41.08346,-44.784273,4.76042,0.80921,1.95854,-1.26505,50,5.72928,5.25018,-128.61867,-2.51227,1.3849,21.26183,-28.82221,KEN_OWL,KEN_OWL,KennesawState,TeamExclusive,Team,20251011-KennesawState-Private-1,e25394c0-a6c2-11f0-bcaf-21c3d0652c64,88.16332,93.14303,,5.6455,,,,2.24766,2.59912,0.87688,a028a02d-cea9-403b-9095-81396b4ef40e,2025-10-11,16:53:58.16,2025-10-11T12:53:58.1600768-04:00,2025-10-11T16:53:58.1600768Z,Popup,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,4191bfd8-8a67-437b-b6ed-5da9cde020d1,54.80583,-129.41067,10.63092,5.80287,-1.43864,-14.4111,-1.45966,5.19859,0.69245,158.643669,2.24414,36.05969,-12.0006,3.29043,-0.01539,-0.4273,0.16936,-0.02761,0.00167,2.58676,86.89909,-25.87309,4.41641,-1.88301,0.64738,-0.12908,0.0126,-0.00045,0.87595,-18.53306,-1.63289,0.72801,0.22988,-0.29551,0.1071,-0.01728,0.00105,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
