PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,4/25/26,06:17.0,1,1,"Perry, Gavin",815132,Right,WES_HIL,"Cole, Christopher",1000077702,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,94.34993,-3.327714,-2.025517,2446.423178,212.795285,1:00,6.12474,1.18006,6.54964,-14.75639,16.32001,9.79426,1.83806,0.138,85.28248,-6.183195,-0.246294,0.401224,82.53972,32.272772,-20.440328,4316.755911,100.39426,54.7579,-44.95542,282.89836,258.18215,-29.879751,4.112669,-5.81079,9.96997,-1.04399,50,5.88796,4.4398,-136.78461,-8.34114,-10.85103,34.21217,-13.55623,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,99915700-40ea-11f1-82e3-6ff43283f1b5,93.94372,61.97399,,9.06746,,,,2.35146,1.95037,-0.15202,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,06:17.0,2026-04-25T17:06:16.9900032-04:00,2026-04-25T21:06:16.9900032Z,FlyBall,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,09447aa5-9601-4664-ad97-63d6d8feb61d,53.95051,-137.76915,17.10609,6.12238,-7.95102,-6.77811,-1.17625,4.75206,-5.42552,141.2246,2.35117,95.91951,-18.62211,4.54353,-1.10073,0.31098,-0.07962,0.01238,-0.00079,1.95139,64.61232,-19.31815,1.08746,0.14242,-0.18264,0.062,-0.0093,0.00052,-0.15193,-35.74961,-0.40319,0.52968,-0.18507,0.05334,-0.01205,0.0016,-9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,4/25/26,06:50.0,2,1,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.33328,0.111761,-1.086859,2490.847615,75.224551,8:30,6.0921,1.38196,6.26146,-37.73506,0.36811,-3.4326,3.05058,0.09364,77.69694,-6.905733,-1.707772,0.444275,,,,,,,,,,,,1.43563,0.59488,-1.29987,50,6.08255,2.4875,-123.94779,-0.98382,2.21276,26.90786,-31.25713,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,ad5accd0-40ea-11f1-82e3-6ff43283f1b5,84.84032,,,7.63634,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,06:50.0,2026-04-25T17:06:50.0136448-04:00,2026-04-25T21:06:50.0136448Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,dc53dcd5-e150-44fa-b0e0-785b508f174d,54.23767,-124.86436,13.45393,6.09793,0.0809,-15.62857,-1.38332,2.41213,1.10638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,4/25/26,07:04.7,2,2,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.18025,-1.917911,-2.074123,2533.687711,53.826162,7:45,6.08233,1.303,6.26348,-38.46396,-0.5763,-2.7089,1.10681,-0.83598,77.8991,-9.048843,-2.564484,0.443017,,,,,,,,,,,,0.69043,0.78642,-1.14801,50,5.92184,4.63104,-124.92051,-5.44092,1.06654,30.42987,-30.95928,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,b6159a30-40ea-11f1-82e3-6ff43283f1b5,85.08127,,,8.28115,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,07:04.7,2026-04-25T17:07:04.6611968-04:00,2026-04-25T21:07:04.6611968Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,844ee6f1-e6e5-4a83-92f7-cd92e9e36f4b,54.23524,-125.94796,15.21493,6.08791,-4.39559,-15.47964,-1.30377,4.59503,0.53327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,4/25/26,07:20.4,2,3,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.17556,-2.258745,-1.758938,2475.20081,230.366281,1:45,6.14344,1.17783,6.4284,-17.38969,13.37194,14.7678,2.61611,0.79124,85.61817,-5.59581,0.91896,0.399187,71.98219,65.894933,-126.420832,4499.691378,,,,,24.24123,,,-8.3428,8.07642,-1.05899,50,5.97456,3.62115,-138.05289,-5.95388,-15.78792,36.3,-16.89021,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,bf5aa630-40ea-11f1-82e3-6ff43283f1b5,94.42307,48.16917,,9.55739,,,,2.31159,2.75604,-0.8028,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,07:20.4,2026-04-25T17:07:20.3864576-04:00,2026-04-25T21:07:20.3864576Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,66354e6a-6c75-44a8-bf2a-6c51f8833313,54.0717,-139.1194,18.15,6.14219,-5.45764,-8.4451,-1.17219,4.085,-7.89396,7.742749,2.31159,-25.59934,-2.75626,1.30008,-0.39055,0.10607,-0.02719,0.0067,-0.00115,2.75604,96.36747,-31.60758,4.39704,-0.8807,0.15162,-0.02261,0.00036,0.0014,-0.8028,-34.69569,-0.56891,1.96702,-0.67134,0.19079,-0.04651,0.0108,-0.00155,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
5,4/25/26,07:46.6,2,4,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,1,2,Changeup,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.7678,1.090475,-1.114804,2430.450788,256.294842,2:30,5.9587,1.45875,6.98751,-30.16431,5.13059,15.86107,4.43699,1.76658,79.03354,-4.658806,1.791868,0.42759,,,,,,,,,,,,-8.71119,2.7937,-1.39375,50,6.01626,1.88275,-127.52763,1.58447,-14.08948,30.59737,-27.65553,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,cf1a0570-40ea-11f1-82e3-6ff43283f1b5,88.15092,,,8.73426,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,07:46.6,2026-04-25T17:07:46.5717760-04:00,2026-04-25T21:07:46.5717760Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,8dba8546-1c36-4ea2-8049-cf980746a1a0,53.51044,-128.36712,15.29868,5.96238,2.34325,-13.82776,-1.45071,2.26932,-7.04474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,4/25/26,08:01.6,2,5,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,2,2,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.73942,-2.882816,-2.339347,2361.55564,251.456397,2:30,5.79379,1.1889,7.07045,-29.0262,6.7265,16.51836,0.75309,0.44024,79.36546,-8.364795,0.696333,0.430354,,,,,,,,,,,,-9.51922,4.83815,-1.05245,50,5.61145,4.57157,-125.98466,-7.12249,-15.191,27.28935,-24.45322,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,d8042030-40ea-11f1-82e3-6ff43283f1b5,87.58476,,,7.37396,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,08:01.6,2026-04-25T17:08:01.5906304-04:00,2026-04-25T21:08:01.5906304Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,3e7412c2-bc06-4a38-a7d0-091930459662,53.43069,-126.72559,13.64468,5.79582,-6.45856,-12.22661,-1.18217,4.98402,-7.5955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,4/25/26,08:15.4,2,6,"Perry, Gavin",815132,Right,WES_HIL,"Lyons, Trenton",806150,Left,KEN_OWL,Undefined,1,Top,1,3,2,Changeup,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.73372,-0.286445,0.095816,2591.880854,59.247105,8:00,5.94174,1.3175,6.11191,-38.94069,-1.72354,-5.05705,2.43181,0.98468,78.7592,-7.498981,-0.817237,0.439079,,,,,,,,,,,,2.61173,-0.33508,-1.32244,50,5.90017,-0.00078,-125.92951,-1.96723,4.13997,28.64406,-32.70519,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,e0310570-40ea-11f1-82e3-6ff43283f1b5,85.84429,,,7.97452,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,08:15.4,2026-04-25T17:08:15.3781248-04:00,2026-04-25T21:08:15.3781248Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,8b59579a-872e-416e-9dd2-259c575fb60b,54.38667,-126.92338,14.32203,5.94874,-0.83244,-16.3526,-1.31992,-0.14443,2.06999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,4/25/26,08:41.8,3,1,"Perry, Gavin",815132,Right,WES_HIL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,2,0,0,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.4346,-0.691686,-0.978933,2267.710879,233.35826,1:45,5.85694,1.26776,6.9599,-26.67131,9.29918,10.9443,3.00486,1.28899,78.94322,-5.763941,1.026848,0.431663,,,,,,,,,,,,-6.08992,5.5237,-1.21,50,5.80502,1.75789,-125.73868,-2.22294,-9.70389,26.6122,-23.37236,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,eff064b0-40ea-11f1-82e3-6ff43283f1b5,87.31921,,,7.49138,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,08:41.8,2026-04-25T17:08:41.8178560-04:00,2026-04-25T21:08:41.8178560Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,505a2a4b-63c6-45b0-abd5-3e8caa443b49,53.54001,-126.4857,13.3061,5.85821,-1.56687,-11.68618,-1.26317,2.03028,-4.85195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,4/25/26,08:57.5,3,2,"Perry, Gavin",815132,Right,WES_HIL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,2,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,96.48284,-1.651221,-1.90521,2392.930283,216.023732,1:15,5.99056,1.37759,6.64489,-13.38981,15.8958,10.85749,3.36201,0.53775,87.77014,-4.251748,0.070504,0.389492,,,,,,,,,,,,-6.13256,9.06745,-1.25198,50,5.87283,4.17648,-140.11245,-4.36314,-12.14592,32.74798,-14.21542,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,f956b450-40ea-11f1-82e3-6ff43283f1b5,96.77335,,,8.7127,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,08:57.5,2026-04-25T17:08:57.4633472-04:00,2026-04-25T21:08:57.4633472Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,512d35f9-3114-482a-a109-80c7eb13a39a,53.85136,-141.00974,16.37399,5.98704,-3.97364,-7.10771,-1.37098,4.50928,-6.07296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,4/25/26,09:17.8,3,3,"Perry, Gavin",815132,Right,WES_HIL,"Williams, Cooper",1000230079,Left,KEN_OWL,Undefined,1,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.06921,-0.270002,0.403459,2556.616555,114.634726,9:45,5.97019,1.39643,6.03489,-33.56994,4.15268,-6.91981,2.92266,1.1934,79.27901,-6.45639,-0.843206,0.442051,,,,,,,,,,,,3.6626,2.52091,-1.42423,50,5.93076,-0.60436,-123.85316,-1.68616,5.78613,20.78158,-28.19152,WES_HIL,KEN_OWL,NickDenesField,D1,CUSA,20260425-NickDenesField-1,055c66f0-40eb-11f1-82e3-6ff43283f1b5,85.26722,,,5.7902,,,,,,,541bf597-6d09-4cac-91fc-d062c2cf5e5f,4/25/26,09:17.8,2026-04-25T17:09:17.7741312-04:00,2026-04-25T21:09:17.7741312Z,,v3,471490,471506,7a95e455cd16469590ff38aa2b6a0ff6,"Ross, Camden",833393,Right,WES_HIL,38108de2-620d-4fab-96e2-9190b2073763,54.46806,-124.60061,10.39079,5.97317,-0.6722,-14.09576,-1.39875,-0.81247,2.89306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
