PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-05-01,18:06:21.38,1,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Franden, Ryan",812469,Left,SAM_BEA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.51251,-4.511076,-1.564048,2025.379678,219.496764,1:15,6.25284,1.08641,5.77225,-16.33847,15.84587,12.21827,0.68321,0.6488,85.87958,-7.570714,0.624961,0.408313,,,,,,,,,,,,-6.7113,9.64323,-0.96488,50,5.86948,3.1658,-135.45512,-11.22194,-12.49543,29.00371,-14.21982,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,fcdae6f0-45a9-11f1-b78d-49051c18aec0,92.31253,,,7.63293,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:06:21.38,2026-05-01T18:06:21.3835264-04:00,2026-05-01T22:06:21.3835264Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,e7cbc37f-2971-4964-948c-2184d68df2e4,54.7275,-136.46362,14.50186,6.25108,-10.7275,-7.10991,-1.08251,3.60029,-6.24771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-05-01,18:06:35.81,1,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Franden, Ryan",812469,Left,SAM_BEA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,93.41624,-3.459525,-1.651193,2045.403838,211.636146,1:00,6.19076,0.99256,5.81039,-17.00351,15.08454,8.67882,1.55155,0.17994,85.82815,-6.648082,-0.095605,0.407702,105.20919,5.863722,6.001753,6825.613541,109.33427,7.84938,12.08065,205.85663,198.65232,6.940098,1.6662,-4.89705,8.94745,-0.86252,50,5.89671,3.5259,-135.48964,-8.74935,-9.13626,28.59071,-15.48108,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,057d4a50-45aa-11f1-b78d-49051c18aec0,92.45087,7.84712,,7.58809,,,,0.87524,1.46278,-0.17068,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:06:35.81,2026-05-01T18:06:35.8173696-04:00,2026-05-01T22:06:35.8173696Z,GroundBall,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,a444a728-3363-4834-81ed-5b1a248e5abe,54.68869,-136.47545,14.29535,6.18919,-8.21556,-7.74054,-0.98952,3.84092,-4.56813,188.3553,0.87524,152.65774,-25.05463,5.43414,-1.12667,0.22404,-0.03585,0.00299,4E-05,1.46278,15.76462,-9.22865,-0.84613,0.32108,-0.04083,-0.02385,0.01409,-0.00231,-0.17068,16.04962,-1.34323,0.65862,-0.17966,0.0276,0.0062,-0.00458,0.00078,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2026-05-01,18:07:10.29,2,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Curtis, Jeric",702676,Right,SAM_BEA,Undefined,1,Top,0,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.68655,-3.609897,-2.85245,1954.961287,220.902162,1:15,6.23212,1.16976,5.74612,-20.36804,13.27914,10.54158,1.16529,-0.60965,83.82968,-7.406944,-0.966793,0.41749,,,,,,,,,,,,-6.20414,8.13067,-0.93923,50,5.91912,6.15517,-132.75966,-9.06944,-11.04733,29.03015,-17.69627,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,1a04e000-45aa-11f1-b78d-49051c18aec0,90.2835,,,7.85686,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:07:10.29,2026-05-01T18:07:10.2948352-04:00,2026-05-01T22:07:10.2948352Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,59827aa1-cac0-4e18-9230-27e20171d721,54.75228,-133.79479,14.51508,6.23126,-8.43844,-8.84813,-1.16573,6.54909,-5.52366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-05-01,18:07:28.16,2,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Curtis, Jeric",702676,Right,SAM_BEA,Undefined,1,Top,0,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.38431,-2.578168,-1.875539,1981.721021,232.380974,1:45,6.29733,1.27985,5.61723,-21.3806,11.72973,13.85394,2.10658,0.68334,84.6329,-6.548842,0.599265,0.414146,,,,,,,,,,,,-7.59973,6.98327,-1.12911,50,6.06342,3.77588,-134.02148,-6.79217,-13.82352,28.94391,-19.47182,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,24d32410-45aa-11f1-b78d-49051c18aec0,91.01248,,,7.7514,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:07:28.16,2026-05-01T18:07:28.1683968-04:00,2026-05-01T22:07:28.1683968Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,aecaceb5-68e2-437d-a887-744056535203,54.88229,-135.07176,14.47196,6.29706,-6.0856,-9.73591,-1.27523,4.2775,-6.91176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-05-01,18:07:55.89,2,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Curtis, Jeric",702676,Right,SAM_BEA,Undefined,1,Top,0,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.03679,-0.107503,-2.280573,1864.549517,245.201326,2:15,6.18869,1.36267,5.85079,-26.75812,7.0593,12.93737,3.85887,0.32058,83.0714,-5.083591,0.038832,0.418545,,,,,,,,,,,,-7.22087,3.97697,-1.1847,50,6.1644,4.69307,-132.15573,-1.19004,-12.74908,28.5999,-25.15237,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,35307100-45aa-11f1-b78d-49051c18aec0,90.05599,,,7.9654,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:07:55.89,2026-05-01T18:07:55.8998528-04:00,2026-05-01T22:07:55.8998528Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,f4e74589-4bf5-44c4-8c14-099bbd26df27,54.6467,-133.15752,14.29995,6.19066,-0.309,-12.57618,-1.35691,5.13965,-6.37454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-05-01,18:08:17.78,2,4,"McMullen, Cooper",831812,Right,KEN_OWL,"Curtis, Jeric",702676,Right,SAM_BEA,Undefined,1,Top,0,2,1,Sinker,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,91.93009,-2.708482,-2.49717,1898.476776,219.749416,1:15,6.2079,1.07673,5.79236,-20.62241,12.67713,9.64658,1.96564,-0.44375,84.08054,-6.560084,-0.769718,0.415327,97.80065,-21.88762,-18.979119,,,,,6.01508,6.01508,-10.886429,0.036477,-5.64851,7.56052,-0.87711,50,5.97241,5.39397,-133.28969,-7.0048,-10.14866,28.99228,-18.59012,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,424103f0-45aa-11f1-b78d-49051c18aec0,90.75355,1.95327,,7.84955,,,,1.3092,1.95327,0.44519,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:08:17.78,2026-05-01T18:08:17.7865216-04:00,2026-05-01T22:08:17.7865216Z,GroundBall,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,ea881dd3-585b-48b2-a79d-62e47a109a89,54.70618,-134.30944,14.49614,6.20729,-6.35093,-9.29506,-1.07311,5.75093,-5.07433,,1.30817,126.04071,,,,,,,,1.95371,-53.54739,,,,,,,,0.44555,-43.34792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2026-05-01,18:08:56.95,3,1,"McMullen, Cooper",831812,Right,KEN_OWL,"Corcoran, Cade",10971518,Left,SAM_BEA,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.15162,-1.939103,-2.832818,1737.260375,259.773302,2:45,6.04762,1.30997,6.12679,-35.15679,3.74362,14.40828,1.32256,-0.11005,77.90039,-8.419055,-0.233141,0.448899,,,,,,,,,,,,-8.25827,2.75453,-1.10094,50,5.88064,5.5143,-122.24336,-5.25835,-12.57369,22.69942,-27.98016,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,599fae70-45aa-11f1-b78d-49051c18aec0,83.96647,,,6.25123,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:08:56.95,2026-05-01T18:08:56.9537536-04:00,2026-05-01T22:08:56.9537536Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,564ec55e-5471-4664-8c22-7c49b3ecd51f,54.37444,-123.05297,11.34971,6.05039,-4.26039,-13.99008,-1.30562,5.96276,-6.28685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-05-01,18:09:33.02,3,2,"McMullen, Cooper",831812,Right,KEN_OWL,"Corcoran, Cade",10971518,Left,SAM_BEA,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.21842,-2.082173,-2.659815,1718.214488,255.208512,2:30,6.05907,1.45841,5.97786,-35.19388,5.00402,14.22804,1.1932,0.17673,76.69521,-8.564829,-0.099371,0.456324,,,,,,,,,,,,-8.07406,3.50977,-1.25602,50,5.87465,5.0681,-120.79444,-5.52592,-11.94678,23.21245,-26.98083,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,6f25a150-45aa-11f1-b78d-49051c18aec0,82.60024,,,6.52322,,,,,,,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:09:33.02,2026-05-01T18:09:33.0260000-04:00,2026-05-01T22:09:33.0260000Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,46204fb3-4771-4aa0-a7d4-df46ba0f8032,54.52198,-121.6603,11.60622,6.062,-4.51949,-13.49041,-1.45338,5.51373,-5.97339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.60221,1.928471,0.712602,1.215869,2.49165,1.35372,-0.17908,0.29825,6.40697,-0.37141,127.27775,0.64453,5.08537,0.43327,117.77508,-11.21472,6.40746,8.15537,-10.61092,-0.40405,2.20609,1.93448,High,High,High,,,High,High,High
9,2026-05-01,18:10:04.88,3,3,"McMullen, Cooper",831812,Right,KEN_OWL,"Corcoran, Cade",10971518,Left,SAM_BEA,Undefined,1,Top,1,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.29122,-2.345595,-1.458709,1937.79657,204.77723,12:45,6.26974,1.25525,5.74157,-15.05056,17.17536,7.46351,2.82962,0.51872,85.48642,-5.196827,-0.123088,0.408577,80.22311,46.917537,-142.98071,3688.932064,,,,,56.54697,,,-4.21689,9.70603,-1.13866,50,6.06546,3.11858,-135.42125,-6.02133,-7.85061,28.87085,-14.10418,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,82150ad0-45aa-11f1-b78d-49051c18aec0,92.2529,49.09104,,7.8048,,,,1.15181,2.60784,-0.40622,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:10:04.88,2026-05-01T18:10:04.8824320-04:00,2026-05-01T22:10:04.8824320Z,,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,f18bc6ec-9cc7-4c2a-a595-fe118af97a5b,54.75729,-136.4317,14.43542,6.26756,-5.5277,-7.05209,-1.25261,3.39334,-3.92531,,1.15181,-64.1684,0.48268,3.10793,-1.23242,0.40242,-0.11242,0.02804,-0.00412,2.60784,85.93576,-37.09073,6.56418,-1.46191,0.30208,-0.06004,0.0105,-0.00086,-0.40622,-48.38824,10.36752,-2.2307,0.45133,-0.07266,0.01046,-0.00041,-0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
10,2026-05-01,18:10:25.74,3,4,"McMullen, Cooper",831812,Right,KEN_OWL,"Corcoran, Cade",10971518,Left,SAM_BEA,Undefined,1,Top,1,2,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Double,0,1,,83.89589,-1.377525,-1.820349,1715.326342,248.262612,2:15,6.13951,1.34915,6.04581,-32.92037,6.70804,13.56048,2.11997,0.79337,76.71756,-7.489648,0.623383,0.45308,78.48128,34.866104,-4.350202,3959.55273,108.97882,63.44433,-14.95076,260.6801,260.6801,-12.071911,4.585262,-7.55296,4.2361,-1.21475,50,6.01448,3.35062,-121.82004,-3.9693,-11.28859,25.13939,-25.84279,KEN_OWL,SAM_BEA,KennesawState,D1,CUSA,20260501-KennesawState-1,8e8936b0-45aa-11f1-b78d-49051c18aec0,83.19159,71.06519,,7.17833,,,,1.68332,2.16557,-0.78287,3ed0f4a9-3c61-4702-b95b-42bf37b7ebbe,2026-05-01,22:10:25.74,2026-05-01T18:10:25.7468416-04:00,2026-05-01T22:10:25.7468416Z,FlyBall,v3,471506,471430,,"McGee, James",10071772,Right,KEN_OWL,a7b239ba-6274-47ae-9c78-97fb6f87b935,54.45307,-122.73555,12.5697,6.14189,-3.02817,-12.92139,-1.34426,3.76173,-5.64429,160.436316,1.68333,94.17265,-18.44881,4.33284,-0.94694,0.21065,-0.04178,0.00543,-0.00031,2.16709,65.76399,-17.12556,0.56801,0.25094,-0.17474,0.05049,-0.00698,0.00037,-0.78288,-7.16383,-2.73946,0.85078,-0.2113,0.04165,-0.00581,0.00052,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
